year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
1.0375838807242002,925000,-0.7236361921402504,3,0,1,0,-0.4057470389584226,0.08852844968413864,1.1725889820590607,-0.427257606954997
-0.1988157355382743,425000,0.29144723846798914,3,0,1,0,-0.6568974981430269,0.08852844968413864,1.1335305756836431,-0.427257606954997
1.0375838807242002,675000,-0.8226687219556884,3,0,0,0,-0.2299417175291998,-0.5136803649947759,-0.16164617972520895,-0.427257606954997
1.0375838807242002,819999,-0.6582039849407646,1,0,1,0,1.226730945741505,-0.41130486649936043,0.04770687844703008,-0.427257606954997
1.0375838807242002,390000,-1.0525656661700982,3,0,1,0,1.1388282850268932,-0.9131455453984558,-0.7900959383056805,-0.427257606954997
0.04846418771422057,1500000,0.1269825014530653,1,0,1,0,-1.7242869496775948,3.0694620823447654,3.172379388480449,1.6806330330026442
-0.1988157355382743,700000,0.5160388685851431,1,0,1,0,-1.613780747636369,2.089869077133731,-0.135477047453679,1.6806330330026442
0.04846418771422057,1450000,-0.7430890104968543,1,0,0,2,-1.1591984165122353,1.3852847639594013,1.3053875637354813,-0.427257606954997
0.29574411096671543,425000,-0.35403264336477647,1,0,1,0,1.3271911294153462,0.09053581239973502,0.44336853503001156,-0.427257606954997
-0.1988157355382743,1090000,1.4356266454427817,1,0,1,0,-1.485694013452221,2.0557439109685927,3.448131737490898,1.6806330330026442
0.29574411096671543,600000,-0.2673791797762682,1,0,1,0,1.6536867263553319,0.09053581239973502,0.442196782838749,-0.427257606954997
1.0375838807242002,850000,-0.10291444276134436,3,0,1,0,0.3100317697176989,0.018270754638265278,0.6238183724844417,-0.427257606954997
0.29574411096671543,525000,-0.12059882308552972,1,0,1,0,1.9801823232953175,0.09053581239973502,0.442196782838749,-0.427257606954997
0.5430240342192103,1650000,1.0235805838892629,1,0,0,2,-2.023155996107274,2.613790745904387,3.289554607606702,1.6806330330026442
0.5430240342192103,950000,0.5160388685851431,1,0,1,0,-1.613780747636369,2.089869077133731,0.5203135955895845,1.6806330330026442
-0.1988157355382743,1750000,-0.6352142905193237,1,0,0,2,-0.43588509406057535,1.0339962887300345,3.400089897649135,-0.427257606954997
1.0375838807242002,1590000,-0.7926052754045734,3,0,0,0,-1.2897966552882298,0.6927446270786496,1.9822697462214707,-0.427257606954997
-0.1988157355382743,1689999,-0.35049576729993936,1,0,0,0,-0.2224072037536614,1.0339962887300345,3.9238631271434867,-0.427257606954997
-0.1988157355382743,1425000,-0.19133634438227115,1,0,0,0,-1.1491523981448513,1.3852847639594013,-0.135477047453679,-0.427257606954997
-0.6933755820432641,265000,0.8874108553930357,1,1,1,0,0.42807248553446353,-0.41130486649936043,0.059424400359655294,-0.427257606954997
-0.6933755820432641,190000,0.7105670521511821,3,1,1,4,0.2371981365541639,-0.5136803649947759,-0.32725382275697995,-0.427257606954997
-0.1988157355382743,425000,-0.17365196405808578,1,1,1,0,0.4657450544121538,-0.11421518459109592,0.05786206410463889,-0.427257606954997
0.29574411096671543,630000,1.3648891241460404,1,1,1,2,1.8018654972742483,-0.41130486649936043,-0.135477047453679,-0.427257606954997
0.7903039574717052,600000,-0.7926052754045734,3,1,1,4,-0.3153328736519652,-0.5156877277103723,-0.018692412391180177,-0.427257606954997
1.284863803976695,650000,-0.7041833737836465,3,1,1,0,0.4983946141061521,-0.5136803649947759,-0.16320851598022593,-0.427257606954997
0.5430240342192103,540000,-0.5273395705417929,1,1,1,0,0.649084889616915,0.09053581239973502,0.8286797139235079,-0.427257606954997
0.29574411096671543,630000,1.152676560255816,1,1,1,0,1.4276513130891884,0.09053581239973502,0.442196782838749,-0.427257606954997
1.0375838807242002,448000,-0.7041833737836465,3,1,0,0,0.2748707054318551,-0.9131455453984558,-0.135477047453679,-0.427257606954997
0.7903039574717052,500000,0.18003564242562137,1,1,1,0,0.5636937334941495,0.09053581239973502,0.8335620147204351,-0.427257606954997
0.5430240342192103,745000,0.003191839183767794,1,1,1,0,1.226730945741505,-0.41130486649936043,0.04770687844703008,-0.427257606954997
1.284863803976695,1025000,-1.0605236373159814,1,1,0,0,1.226730945741505,-0.41130486649936043,0.04770687844703008,-0.427257606954997
-0.6933755820432641,235000,-0.17365196405808578,3,1,1,2,0.2371981365541639,-0.5136803649947759,-0.32725382275697995,-0.427257606954997
0.5430240342192103,630000,0.003191839183767794,1,1,1,0,1.4527663590076483,-0.41130486649936043,-0.135477047453679,-0.427257606954997
0.29574411096671543,1700000,0.14466688177725065,1,1,1,2,-1.7242869496775948,3.0694620823447654,3.172379388480449,1.6806330330026442
-0.1988157355382743,450000,0.8874108553930357,1,1,1,2,0.8751203028830584,-0.41130486649936043,-0.135477047453679,-0.427257606954997
-0.44609565879076923,450000,0.8874108553930357,3,1,1,2,-0.8527948563070185,-0.1603845270498127,0.25081059159920244,1.6806330330026442
-2.6716149680632233,50000,0.003191839183767794,1,1,1,0,-0.02902135018151626,-0.41130486649936043,-0.135477047453679,-0.427257606954997
-0.1988157355382743,450000,1.7716298716023036,1,1,1,0,0.2824052192073926,0.2912720839593732,0.6374888147158376,-0.427257606954997
0.5430240342192103,1200000,1.2410984618767429,1,1,1,0,-1.613780747636369,2.089869077133731,0.5203135955895845,2.734578352981465
0.29574411096671543,610000,0.356879445667475,1,1,1,0,0.8424707431890601,0.09053581239973502,0.44180619877499516,-0.427257606954997
0.5430240342192103,2500000,-0.7041833737836465,3,1,0,2,-0.9306514986542455,1.094217170197926,-0.135477047453679,-0.427257606954997
0.7903039574717052,484999,-1.0578709802673536,3,0,1,0,0.92535039471998,-0.9131455453984558,-0.7904865223694343,-0.427257606954997
0.5430240342192103,275000,-0.3681801476241247,3,0,1,0,-0.09934347875320573,-0.5116730022791796,-0.7900959383056805,-0.427257606954997
0.5430240342192103,315000,-0.6688146131352758,3,0,1,0,1.3271911294153462,-1.318632813948925,-1.5614994642201807,-0.427257606954997
0.5430240342192103,275000,-0.5627083311901636,3,0,1,0,1.3271911294153462,-1.318632813948925,-1.5614994642201807,-0.427257606954997
0.29574411096671543,475000,0.14466688177725065,1,0,1,0,-0.02902135018151626,-0.41130486649936043,-0.135477047453679,-0.427257606954997
-0.44609565879076923,290000,-0.7395521344320173,3,0,1,0,0.0990653840026314,-0.7364976264259743,-0.7510375319302627,-0.427257606954997
0.7903039574717052,280000,-0.6688146131352758,3,0,1,0,-1.360118783859919,-1.318632813948925,-0.135477047453679,-0.427257606954997
-0.940655505295759,225000,-0.45660204924505154,2,0,1,0,1.7039168181922526,-0.9131455453984558,-1.1357628347281272,-0.427257606954997
0.29574411096671543,455000,-0.49197080989342223,3,0,1,0,-0.7397771496739467,-0.5116730022791796,-0.135477047453679,-0.427257606954997
0.29574411096671543,351000,-0.43891766892086614,3,0,1,2,0.0990653840026314,-0.7364976264259743,-0.7510375319302627,-0.427257606954997
-0.44609565879076923,535000,-1.022502219618983,3,0,1,2,-1.0989223063079308,0.2912720839593732,0.6374888147158376,-0.427257606954997
-1.187935428548254,175000,-0.2532316755169199,3,0,1,0,-0.30528685528458127,-0.9131455453984558,-0.7881430179869097,-0.427257606954997
-0.1988157355382743,525000,-0.14712539357180776,3,0,1,0,-0.2299417175291998,-0.5136803649947759,-0.17297311757408035,-0.427257606954997
0.5430240342192103,600000,1.4179422651185964,1,1,1,0,1.8018654972742483,-0.41130486649936043,-0.135477047453679,-0.427257606954997
0.5430240342192103,565000,0.03856059983213851,3,0,0,0,-0.07925144201843692,-0.5136803649947759,-0.135477047453679,-0.427257606954997
-1.4352153518007487,120000,-0.03217692146460292,3,0,1,4,0.07143883349232508,-1.318632813948925,-1.6005578705955985,-0.427257606954997
0.7903039574717052,725000,0.7105670521511821,1,1,1,0,0.784706137576601,-0.11421518459109592,0.05669031191337632,-0.427257606954997
-1.187935428548254,185000,0.1269825014530653,3,0,1,2,0.5963432931881479,-0.9131455453984558,-0.7900959383056805,-0.427257606954997
-0.940655505295759,200000,0.5337232489093285,1,1,1,2,-0.15459657977381838,-0.41130486649936043,-0.135477047453679,-0.427257606954997
1.284863803976695,615000,-1.0578709802673536,3,1,1,0,0.4506760268610779,-0.5136803649947759,-0.21398444426826885,-0.427257606954997
0.5430240342192103,270000,0.5337232489093285,3,1,1,4,-1.0160426547770112,-0.5156877277103723,-0.135477047453679,1.6806330330026442
1.0375838807242002,610000,-0.6157614721627197,3,1,1,0,0.4983946141061521,-0.5136803649947759,-0.16320851598022593,-0.427257606954997
0.04846418771422057,625000,0.003191839183767794,1,1,0,2,-1.9151612986578945,1.457549821720871,-0.135477047453679,2.734578352981465
1.53214372722919,400000,-1.1462928818882805,3,1,1,2,-0.1043664879368977,-0.519702453141565,0.28908782984711195,-0.427257606954997
0.7903039574717052,866000,-0.5662452072550007,3,1,1,0,-0.6066674063061062,0.27722054495019854,1.3288226075607317,-0.427257606954997
-0.940655505295759,700000,0.7813045734479236,3,1,1,0,-1.2847736461045374,0.6927446270786496,-0.135477047453679,-0.427257606954997
-0.940655505295759,300000,-0.3858645279483101,3,1,1,0,-0.9080479573276311,-0.5638644328846855,-0.135477047453679,-0.427257606954997
1.284863803976695,1700000,-0.6688146131352758,1,1,1,0,-1.0838532787568542,1.457549821720871,-0.135477047453679,1.6806330330026442
0.5430240342192103,375000,0.5337232489093285,1,1,1,0,-0.08176294661028337,-0.09614892015072848,-0.7135414618098614,-0.427257606954997
-0.1988157355382743,522000,1.4179422651185964,1,1,1,2,0.7294530365559884,0.2591542805098311,1.5248958075653285,-0.427257606954997
-0.1988157355382743,451999,-0.014492541140417564,1,1,1,0,0.6239698436984542,-0.11421518459109592,0.05786206410463889,-0.427257606954997
-1.187935428548254,300000,0.5337232489093285,3,1,1,2,-1.2270090404920788,0.6927446270786496,1.9850038346677497,-0.427257606954997
1.53214372722919,475000,-1.0048178392947975,3,1,1,0,0.5561592197186112,-0.9131455453984558,-0.7904865223694343,-0.427257606954997
0.5430240342192103,780000,-0.17365196405808578,1,1,1,0,1.226730945741505,-0.41130486649936043,0.04770687844703008,-0.427257606954997
0.7903039574717052,595000,-0.5273395705417929,3,1,1,0,0.3602618615546205,-0.5136803649947759,-0.16164617972520895,-0.427257606954997
0.7903039574717052,440000,-0.6157614721627197,3,1,1,0,0.2748707054318551,-0.9131455453984558,-0.7904865223694343,-0.427257606954997
-0.940655505295759,300000,0.8874108553930357,1,1,1,2,-0.02902135018151626,-0.41130486649936043,-0.135477047453679,-0.427257606954997
0.04846418771422057,400000,0.003191839183767794,1,1,1,4,0.25980167788077824,0.016263391922668895,-0.1358676315174334,-0.427257606954997
0.5430240342192103,1140000,-0.35049576729993936,1,1,1,0,0.06390431971678756,0.2591542805098311,1.5202087988002788,-0.427257606954997
0.7903039574717052,850000,0.11175624999394171,1,1,1,0,0.9002353488015192,0.09053581239973502,0.45625780913389935,-0.427257606954997
-0.44609565879076923,370000,1.8600517732232305,1,1,1,1,-0.02902135018151626,-0.41130486649936043,-0.5225458546340687,-0.427257606954997
1.0375838807242002,350000,-0.7926052754045734,3,1,1,0,0.9027468533933657,-0.9111381826828595,-0.135477047453679,-0.427257606954997
0.29574411096671543,360000,-0.5273395705417929,3,1,1,2,0.92535039471998,-0.9131455453984558,-0.7904865223694343,-0.427257606954997
-1.4352153518007487,105000,-0.085230062437159,3,1,1,1,0.07143883349232508,-1.318632813948925,-1.6005578705955985,-0.427257606954997
-0.1988157355382743,625000,0.356879445667475,1,1,1,2,0.3401698248198517,-0.41130486649936043,0.05786206410463889,1.6806330330026442
-1.187935428548254,135000,0.18003564242562137,3,1,1,2,-0.37560898385626984,-0.7364976264259743,-0.9834350498639981,-0.427257606954997
0.29574411096671543,700000,0.7105670521511821,1,1,1,2,0.3401698248198517,-0.41130486649936043,0.05786206410463889,1.6806330330026442
1.284863803976695,690000,-1.2116720359467938,3,0,1,0,-0.4057470389584226,-0.5116730022791796,-0.02259825302872173,-0.427257606954997
1.0375838807242002,3975000,-0.6723514892001129,1,0,0,0,-0.6041559017142597,1.0339962887300345,-0.135477047453679,-0.427257606954997
1.284863803976695,5150000,-0.8810271770255002,3,0,0,0,0.7420105595152188,2.0758175381245567,4.97140958613219,-0.427257606954997
0.7903039574717052,3200000,-0.43891766892086614,1,0,0,0,-0.02148683640597874,1.0962245329135223,-0.135477047453679,-0.427257606954997
0.7903039574717052,4100000,-0.9340803179980561,3,1,0,0,-2.490295850190638,4.318041691445715,-0.135477047453679,-0.427257606954997
1.284863803976695,4500000,-0.8633427967013148,1,0,0,0,-1.6539648211059057,1.0962245329135223,2.383790163760765,1.6806330330026442
0.7903039574717052,6000000,-0.580392711514349,1,0,0,0,-1.485694013452221,3.0794988959227476,6.542729274615245,-0.427257606954997
1.0375838807242002,3790000,-0.7130255639457392,1,0,0,0,0.7696371100255252,1.0881950820511368,3.9238631271434867,-0.427257606954997
0.7903039574717052,2150000,-0.7572365147562026,1,0,0,0,-0.02902135018151626,-0.41130486649936043,-0.135477047453679,-0.427257606954997
1.284863803976695,5800000,-1.1020819310778172,1,0,0,0,-0.6619205073267188,1.0881950820511368,-0.135477047453679,-0.427257606954997
1.0375838807242002,1864999,-0.35049576729993936,3,0,0,0,-1.191847976206234,0.6927446270786496,3.5223427096041924,-0.427257606954997
0.5430240342192103,2700000,-0.6157614721627197,1,0,0,0,-1.1089683246753146,1.3852847639594013,-0.135477047453679,-0.427257606954997
1.284863803976695,1750000,-0.8987115573496854,3,0,0,0,-1.3701648022273027,-0.003810235233294922,-0.135477047453679,-0.427257606954997
0.7903039574717052,795000,-0.5096551902176076,3,0,0,0,-0.35551694712150195,0.08852844968413864,1.184306503971686,-0.427257606954997
-0.1988157355382743,625000,-0.5450239508659783,3,0,0,0,-1.2897966552882298,0.6927446270786496,1.9822697462214707,-0.427257606954997
1.0375838807242002,3400000,-0.8456584163771294,1,0,0,0,-0.35551694712150195,1.0360036514456308,-0.135477047453679,-0.427257606954997
0.29574411096671543,2650000,-0.2974426263273833,1,0,0,0,-1.844839170086205,3.03935164161082,6.019737213248402,1.6806330330026442
0.29574411096671543,535000,-0.5273395705417929,1,0,1,0,1.706428322784099,-0.41130486649936043,0.04770687844703008,-0.427257606954997
0.7903039574717052,5850000,-0.40354890827249545,1,0,0,0,-1.485694013452221,3.0794988959227476,-0.135477047453679,-0.427257606954997
-0.940655505295759,975000,0.04209747589697558,3,0,0,2,-2.163800253250652,2.0958911652805203,-0.135477047453679,-0.427257606954997
0.5430240342192103,805000,-0.3522642053323579,3,0,1,0,-0.7824727277353289,0.6907372643630532,2.3521528545966763,-0.427257606954997
0.7903039574717052,2625000,-1.0755553605915391,1,0,0,0,-1.4605789675337606,1.0962245329135223,-0.135477047453679,-0.427257606954997
1.0375838807242002,811000,-1.0401865999431683,3,0,1,0,-0.6066674063061062,-0.5116730022791796,0.8288750059553848,-0.427257606954997
-0.6933755820432641,375000,-0.3681801476241247,3,1,1,0,-1.0989223063079308,0.2912720839593732,0.6374888147158376,-0.427257606954997
-0.44609565879076923,550000,0.44530134728840176,3,1,1,0,-0.7824727277353289,0.6907372643630532,2.3521528545966763,-0.427257606954997
0.5430240342192103,645000,-1.0401865999431683,3,0,0,0,-1.2847736461045374,0.2912720839593732,0.6335829740782961,-0.427257606954997
1.0375838807242002,2550000,-0.9163959376738708,3,0,0,0,-1.0989223063079308,1.0801656311887513,-0.135477047453679,-0.427257606954997
0.04846418771422057,599000,-0.41946485056426225,3,0,1,0,-0.8527948563070185,-0.1603845270498127,0.25081059159920244,1.6806330330026442
0.7903039574717052,2700000,-0.9517646983222415,3,0,0,0,-1.1742674440633116,1.0801656311887513,3.662171804428187,-0.427257606954997
0.7903039574717052,875000,-0.9163959376738708,3,0,0,0,-0.9582780491645522,0.08852844968413864,1.1335305756836431,-0.427257606954997
1.284863803976695,894999,-1.0639897758595218,3,0,0,0,0.03627776920648034,-0.5136803649947759,-0.21398444426826885,-0.427257606954997
-0.6933755820432641,175000,-1.0401865999431683,3,0,1,0,1.1388282850268932,-0.9131455453984558,-0.7900959383056805,-0.427257606954997
-0.44609565879076923,340000,-0.8049843416315031,3,0,1,0,0.4506760268610779,-0.5136803649947759,-0.21398444426826885,-0.427257606954997
0.5430240342192103,1525000,-0.48908825590058,1,0,0,2,-2.023155996107274,2.613790745904387,3.289554607606702,1.6806330330026442
1.0375838807242002,1025000,-1.0932397409157244,1,0,0,0,0.5235096600246129,0.08852844968413864,0.8288750059553848,-0.427257606954997
0.5430240342192103,2150000,-0.7041833737836465,1,0,0,0,0.8223787064542922,1.0881950820511368,-0.135477047453679,-0.427257606954997
0.5430240342192103,1900000,-0.5096551902176076,3,0,0,0,-0.06418241446736099,2.089869077133731,2.750548599625937,-0.427257606954997
0.5430240342192103,2900000,-1.022502219618983,1,0,0,0,-0.32537889201934916,1.0881950820511368,-0.135477047453679,-0.427257606954997
-1.187935428548254,450000,0.020876219507953153,3,0,0,0,-1.837304656310667,1.8248971986750089,3.023957444253861,-0.427257606954997
0.5430240342192103,850000,-0.8810271770255002,3,1,1,0,-0.48109217671380405,-0.1603845270498127,0.14925873502311598,1.6806330330026442
0.7903039574717052,10000000,-0.7041833737836465,3,1,0,0,5.672094073308999,1.0360036514456308,-0.135477047453679,-1.4812029269338176
-0.6933755820432641,300000,0.5337232489093285,1,1,1,2,0.2824052192073926,0.2912720839593732,0.6374888147158376,-0.427257606954997
1.0375838807242002,575000,-1.0667131704294464,3,1,1,0,-0.3153328736519652,-0.5156877277103723,-0.018692412391180177,-0.427257606954997
-0.6933755820432641,160000,0.8874108553930357,1,1,1,0,0.14678397124770654,-0.10819309644430677,-0.135477047453679,-0.427257606954997
0.29574411096671543,515000,-0.5874664636440232,3,1,1,0,0.24724415492154786,-0.5136803649947759,-0.21398444426826885,-0.427257606954997
0.29574411096671543,390000,-0.35049576729993936,3,1,0,2,0.2748707054318551,-0.9131455453984558,-0.135477047453679,-0.427257606954997
0.5430240342192103,550000,-0.9871334589706122,3,1,1,2,-0.20482667161073903,-0.5136803649947759,-0.2128126920770063,-0.427257606954997
-3.6607346610732026,40000,-0.5273395705417929,3,1,1,2,-0.8327028195722497,-1.318632813948925,-0.135477047453679,-1.4812029269338176
-0.940655505295759,220000,0.8874108553930357,1,1,1,0,0.42304947635077156,-0.41130486649936043,-0.5225458546340687,-0.427257606954997
0.29574411096671543,425000,0.003191839183767794,3,1,1,0,-0.1294815338553585,-0.5136803649947759,-0.135477047453679,-0.427257606954997
1.284863803976695,480000,-1.0048178392947975,3,1,1,0,0.006139714104328475,-0.9111381826828595,-0.135477047453679,-0.427257606954997
0.04846418771422057,400000,-0.17365196405808578,3,1,1,2,-0.1294815338553585,-0.5136803649947759,-0.135477047453679,-0.427257606954997
0.04846418771422057,487000,-0.6157614721627197,3,1,1,0,-0.07925144201843692,-0.5136803649947759,-0.05775081876659791,-0.427257606954997
0.5430240342192103,386000,-0.45660204924505154,3,1,1,2,-0.07925144201843692,-0.5136803649947759,-0.135477047453679,-0.427257606954997
-2.1770551215582334,100000,0.8874108553930357,3,1,1,2,-1.611269243044523,0.08049899882175311,-0.135477047453679,-0.427257606954997
-0.940655505295759,300000,-0.17365196405808578,1,1,1,0,0.5059291278816905,-0.17845079149018014,-0.003069049841012862,-0.427257606954997
-3.413454737820708,100000,-0.17365196405808578,3,1,1,0,-0.2299417175291998,-1.318632813948925,-0.135477047453679,-0.427257606954997
0.04846418771422057,1750000,-0.7041833737836465,1,1,1,2,-1.611269243044523,3.0694620823447654,3.172379388480449,1.6806330330026442
0.5430240342192103,450000,-0.9694490786464269,3,1,1,2,-0.3178443782438117,-0.5116730022791796,-0.135477047453679,0.6266877130238236
0.7903039574717052,490000,0.356879445667475,1,1,1,0,0.8876778258422888,-0.41130486649936043,-0.135477047453679,-0.427257606954997
-1.187935428548254,345000,-0.40354890827249545,3,1,1,2,-0.6066674063061062,0.08852844968413864,-0.135477047453679,-0.427257606954997
-2.1770551215582334,85000,0.356879445667475,3,1,1,0,-0.5313222685507247,-0.9231823589764377,-0.135477047453679,-0.427257606954997
-0.940655505295759,215000,0.898021483587547,3,1,1,2,-0.1294815338553585,-0.9131455453984558,-0.7881430179869097,-0.427257606954997
-0.940655505295759,320000,0.5337232489093285,3,1,1,4,-0.8075877736537898,0.2932794466749696,0.6218654521656709,-0.427257606954997
0.5430240342192103,459999,-0.17365196405808578,3,1,1,2,0.3602618615546205,-0.5136803649947759,-0.16164617972520895,-0.427257606954997
-2.1770551215582334,65000,0.28614192437073355,3,1,1,0,-1.0336231869199333,-0.2246201339488969,-0.135477047453679,-0.427257606954997
1.53214372722919,720000,-1.1462928818882805,3,1,1,0,-0.20482667161073903,-0.5136803649947759,-0.2116409398857437,-0.427257606954997
0.7903039574717052,800000,-0.580392711514349,1,1,1,0,2.178591186051155,-0.41130486649936043,0.04770687844703008,-0.427257606954997
1.284863803976695,520000,-0.9871334589706122,3,1,1,0,0.22212910900308797,-0.5096656395635831,-0.135477047453679,-0.427257606954997
0.29574411096671543,580000,0.003191839183767794,1,1,1,0,0.3401698248198517,-0.41130486649936043,0.05786206410463889,1.6806330330026442
-0.44609565879076923,235000,0.8874108553930357,1,1,1,0,-0.02902135018151626,-0.41130486649936043,-0.135477047453679,-0.427257606954997
0.29574411096671543,600000,-0.35049576729993936,3,1,1,0,-0.5062072226322648,0.08852844968413864,1.1725889820590607,-0.427257606954997
0.04846418771422057,290000,-0.17365196405808578,3,1,1,2,-0.003906304263056373,-0.5116730022791796,-0.018692412391180177,-0.427257606954997
0.5430240342192103,360000,-0.35049576729993936,0,1,1,0,1.8043770018660947,-0.9131455453984558,-1.1373251709831442,-0.427257606954997
0.7903039574717052,550000,-0.35049576729993936,3,1,1,0,0.3602618615546205,-0.5136803649947759,-0.16164617972520895,-0.427257606954997
-0.1988157355382743,375000,0.003191839183767794,3,1,1,0,-0.2299417175291998,-0.5136803649947759,-0.17297311757408035,-0.427257606954997
-2.6716149680632233,40000,0.356879445667475,3,1,1,2,-0.02902135018151626,-0.41130486649936043,-0.135477047453679,-0.427257606954997
